price,bathrooms,grade,sqft_above,sqft_living15,zipcode,zip_encoder,grade2,zip_encoder2
435000.0,1.5,7,1600,1650,98133,22,49,484
840000.0,2.5,10,3420,3230,98074,57,100,3249
469000.0,2.5,7,1140,2110,98177,54,49,2916
870000.0,1.75,8,1920,1920,98119,62,64,3844
532000.0,1.75,7,1430,1780,98052,52,49,2704
455000.0,1.5,7,1280,1880,98177,54,49,2916
201000.0,1.0,5,1010,1570,98019,28,25,784
649000.0,3.25,9,2400,2580,98042,14,81,196
445500.0,1.75,6,720,920,98115,50,36,2500
475000.0,2.0,7,1230,1660,98052,52,49,2704
590000.0,2.5,10,2940,3010,98077,56,100,3136
565000.0,1.5,7,2190,1160,98136,39,49,1521
110000.0,1.0,5,640,1090,98126,27,25,729
375000.0,2.5,7,1130,1220,98126,27,49,729
255000.0,1.5,7,1240,1570,98058,18,49,324
315000.0,1.75,6,1760,1250,98168,2,36,4
496600.0,2.25,8,1350,2060,98006,63,64,3969
380000.0,1.0,7,1020,1400,98118,23,49,529
338950.0,1.75,7,1610,2050,98042,14,49,196
542500.0,3.5,8,1530,3180,98027,47,64,2209
739000.0,2.5,7,1620,2200,98144,45,49,2025
549000.0,1.75,7,1290,1510,98103,44,49,1936
252000.0,2.25,7,1190,1870,98031,10,49,100
1698890.0,4.5,11,2940,3750,98006,63,121,3969
735000.0,1.75,7,1450,1560,98115,50,49,2500
270000.0,2.5,7,1660,1060,98198,11,49,121
2250000.0,2.5,9,2890,3370,98112,67,81,4489
155000.0,1.0,5,1010,830,98014,30,25,900
469000.0,2.5,7,1520,2240,98108,19,49,361
305000.0,2.25,7,2340,1540,98118,23,49,529
675000.0,1.75,7,960,1190,98107,42,49,1764
931000.0,2.5,8,1560,2090,98109,65,64,4225
385000.0,1.0,8,1470,1710,98155,26,64,676
815000.0,2.5,9,3400,3250,98075,58,81,3364
531000.0,2.25,7,1910,2410,98034,37,49,1369
386500.0,1.0,6,700,1690,98144,45,36,2025
475580.0,1.75,8,1520,2310,98074,57,64,3249
358000.0,1.0,6,930,1080,98133,22,36,484
677500.0,1.0,8,1810,2100,98116,49,64,2401
868500.0,2.5,10,2920,2920,98056,24,100,576
599380.0,1.75,7,1270,1880,98005,61,49,3721
712000.0,2.25,10,2450,2600,98074,57,100,3249
350000.0,1.75,7,1180,1990,98106,16,49,256
875000.0,2.0,8,1400,1580,98103,44,64,1936
365000.0,2.25,8,2290,2170,98058,18,64,324
452000.0,2.0,6,850,1110,98126,27,36,729
915000.0,2.75,7,1400,2800,98004,69,49,4761
482500.0,2.5,7,1690,1690,98053,55,49,3025
425000.0,1.0,7,1180,2240,98133,22,49,484
460000.0,1.75,6,790,1090,98105,64,36,4096
666570.0,2.0,7,1620,1740,98118,23,49,529
390000.0,2.25,8,1740,2310,98042,14,64,196
650000.0,1.75,7,1500,2070,98008,53,49,2809
305000.0,2.0,7,1680,2080,98022,15,49,225
250000.0,1.0,6,990,1210,98146,20,36,400
438800.0,2.5,9,2770,2770,98058,18,81,324
290000.0,1.0,6,950,1250,98118,23,36,529
324950.0,2.0,7,1290,1570,98055,12,49,144
453000.0,2.5,7,1270,1550,98107,42,49,1764
556000.0,1.0,7,1160,1240,98117,41,49,1681
315000.0,2.0,8,1660,1660,98045,29,64,841
445830.0,2.5,8,1870,2000,98011,35,64,1225
1260000.0,3.5,10,2760,3080,98116,49,100,2401
287200.0,3.0,7,1090,1410,98038,21,49,441
525000.0,1.5,7,1290,1690,98115,50,49,2500
1135000.0,4.25,10,3160,3800,98033,60,100,3600
381000.0,1.75,7,1510,1620,98059,36,49,1296
360000.0,1.75,7,1020,1020,98155,26,49,676
619000.0,3.5,8,2950,1580,98144,45,64,2025
535000.0,1.75,8,1780,2060,98038,21,64,441
402000.0,1.0,7,710,1530,98117,41,49,1681
600000.0,3.5,10,2710,3520,98058,18,100,324
549950.0,2.5,8,1430,2400,98166,32,64,1024
300000.0,2.0,7,1180,1680,98178,13,49,169
360000.0,2.0,7,2210,1390,98059,36,49,1296
419000.0,3.25,7,2550,1890,98106,16,49,256
510000.0,3.0,8,1320,1320,98117,41,64,1681
319950.0,2.5,8,1980,2050,98022,15,64,225
1180000.0,5.0,10,3960,2240,98038,21,100,441
381000.0,2.5,8,2130,1940,98058,18,64,324
256900.0,2.5,7,1720,1720,98031,10,49,100
346000.0,1.0,7,1350,2420,98030,9,49,81
465000.0,2.25,7,1340,1480,98052,52,49,2704
545000.0,2.0,8,1500,2140,98027,47,64,2209
516000.0,1.75,7,910,1510,98115,50,49,2500
550000.0,2.5,8,1440,1880,98136,39,64,1521
339950.0,2.25,7,2200,1740,98042,14,49,196
417000.0,1.0,7,1310,1310,98133,22,49,484
906000.0,2.5,8,1480,2240,98105,64,64,4096
980000.0,2.25,9,3010,2510,98040,68,81,4624
555000.0,2.5,9,2450,2690,98056,24,81,576
468000.0,1.75,7,1250,1680,98033,60,49,3600
378000.0,1.75,7,1390,2140,98022,15,49,225
430000.0,2.5,8,2010,1420,98059,36,64,1296
730100.0,2.5,9,3120,2580,98027,47,81,2209
219000.0,1.5,7,1370,1370,98198,11,49,121
570000.0,2.5,9,2420,2420,98074,57,81,3249
262500.0,2.75,7,1060,1620,98032,3,49,9
525000.0,2.5,8,2630,2020,98019,28,64,784
520000.0,1.0,6,950,1660,98117,41,36,1681
417400.0,3.0,8,2680,2610,98055,12,64,144
788000.0,3.25,9,2840,3620,98027,47,81,2209
320000.0,1.0,7,1270,1800,98056,24,49,576
950000.0,1.0,7,2330,1570,98117,41,49,1681
255000.0,1.0,7,960,1120,98155,26,49,676
260000.0,2.5,7,1990,1862,98023,6,49,36
394000.0,1.0,6,1150,1040,98126,27,36,729
575000.0,2.5,8,2280,2350,98072,40,64,1600
1250000.0,2.25,8,1750,3100,98112,67,64,4489
385000.0,2.25,7,1260,1760,98011,35,49,1225
456000.0,2.75,7,1700,2820,98092,17,49,289
637000.0,2.5,8,1110,1750,98115,50,64,2500
485000.0,1.5,7,1050,1580,98008,53,49,2809
315275.0,1.75,7,960,1500,98125,33,49,1089
252500.0,1.5,7,1280,1520,98058,18,49,324
240000.0,1.0,7,1320,1430,98027,47,49,2209
790000.0,2.5,7,1760,1760,98115,50,49,2500
310000.0,1.0,7,1480,1450,98133,22,49,484
1250000.0,2.5,10,2960,2500,98146,20,100,400
425000.0,1.0,7,740,1160,98126,27,49,729
548000.0,2.5,8,2110,2110,98072,40,64,1600
379880.0,2.5,7,1130,1940,98027,47,49,2209
530000.0,2.5,8,1950,1860,98074,57,64,3249
695000.0,2.25,8,2120,2760,98027,47,64,2209
435000.0,1.0,7,1270,1560,98126,27,49,729
540000.0,1.75,7,1300,1850,98053,55,49,3025
425000.0,2.25,7,1290,1840,98072,40,49,1600
490000.0,2.5,8,1930,1930,98125,33,64,1089
220000.0,1.0,6,1200,950,98106,16,36,256
540000.0,2.5,8,2050,2050,98034,37,64,1369
670000.0,1.0,7,1410,1610,98105,64,49,4096
667500.0,1.75,9,2130,2370,98004,69,81,4761
585000.0,3.5,8,1260,1360,98116,49,64,2401
225000.0,1.5,6,1390,1390,98014,30,36,900
375000.0,1.0,7,1230,1240,98006,63,49,3969
335000.0,2.0,7,1490,1640,98177,54,49,2916
680000.0,3.25,8,1990,2500,98155,26,64,676
600000.0,1.0,6,970,1500,98112,67,36,4489
161000.0,2.0,7,850,1540,98168,2,49,4
220000.0,2.0,7,850,1540,98168,2,49,4
420000.0,1.75,8,1720,1410,98019,28,64,784
710000.0,1.0,7,1400,1630,98119,62,49,3844
626000.0,2.5,8,1570,2440,98117,41,64,1681
279500.0,1.5,7,1200,1450,98146,20,49,400
1610000.0,3.5,11,3060,3240,98040,68,121,4624
325000.0,1.0,7,1080,1010,98106,16,49,256
380000.0,2.25,8,1860,1860,98058,18,64,324
470000.0,2.75,8,1220,2060,98011,35,64,1225
363000.0,3.0,8,2250,2300,98058,18,64,324
245000.0,2.25,7,2050,1780,98023,6,49,36
525000.0,1.0,7,1010,1300,98102,66,49,4356
1700000.0,3.5,11,4670,3240,98004,69,121,4761
658500.0,2.25,7,1400,1710,98199,59,49,3481
680000.0,1.0,7,920,2550,98136,39,49,1521
835000.0,2.0,10,3390,3950,98077,56,100,3136
595000.0,2.5,8,1680,1560,98107,42,64,1764
419000.0,2.5,9,3190,2830,98038,21,81,441
198900.0,1.0,7,1210,2250,98042,14,49,196
1085000.0,3.25,10,2000,4210,98077,56,100,3136
500000.0,3.5,8,1610,2390,98074,57,64,3249
575000.0,1.75,9,1620,2030,98177,54,81,2916
324950.0,1.5,8,1230,1352,98125,33,64,1089
259000.0,2.5,7,2740,1470,98168,2,49,4
551000.0,2.0,9,2260,2260,98011,35,81,1225
488000.0,1.5,7,1000,1090,98103,44,49,1936
635000.0,2.25,8,2350,2390,98053,55,64,3025
395000.0,2.5,9,2300,2570,98031,10,81,100
370000.0,1.0,7,1440,1330,98155,26,49,676
675000.0,3.0,7,1710,1150,98116,49,49,2401
402000.0,1.0,7,1200,1470,98133,22,49,484
825000.0,2.75,10,3040,2770,98034,37,100,1369
579000.0,2.75,8,1330,1560,98038,21,64,441
455000.0,2.0,6,1510,1610,98122,51,36,2601
265000.0,2.5,8,1780,2040,98092,17,64,289
713500.0,2.75,8,1520,2250,98006,63,64,3969
240000.0,1.0,7,1550,1550,98056,24,49,576
570000.0,3.0,9,2710,2710,98022,15,81,225
243800.0,1.0,6,1140,1690,98027,47,36,2209
543000.0,1.0,8,940,1440,98103,44,64,1936
1010000.0,2.25,10,2160,1550,98112,67,100,4489
625000.0,2.25,8,2470,2470,98075,58,64,3364
459950.0,2.5,9,2800,3400,98038,21,81,441
370000.0,2.75,9,2420,2760,98038,21,81,441
150000.0,2.0,6,1460,1460,98178,13,36,169
683500.0,1.5,7,1640,1760,98119,62,49,3844
499950.0,2.5,8,1040,1610,98119,62,64,3844
255000.0,1.0,6,940,1970,98108,19,36,361
279000.0,2.5,7,1920,1960,98031,10,49,100
910000.0,3.0,10,2640,1610,98115,50,100,2500
699000.0,2.5,9,2650,1200,98125,33,81,1089
1651000.0,3.25,9,2570,2760,98039,70,81,4900
248000.0,1.0,6,1090,1480,98030,9,36,81
429000.0,1.0,7,1090,1820,98001,4,49,16
685000.0,1.0,6,1370,1790,98166,32,36,1024
316000.0,1.0,6,730,790,98126,27,36,729
410000.0,1.0,7,1010,1270,98118,23,49,529
299000.0,1.0,7,1200,1410,98045,29,49,841
559000.0,1.0,7,1060,1240,98126,27,49,729
575000.0,2.25,8,1580,2540,98027,47,64,2209
602000.0,2.5,8,1640,1440,98122,51,64,2601
492000.0,2.0,7,1640,1240,98107,42,49,1764
293500.0,2.5,7,1610,1790,98038,21,49,441
481000.0,2.75,7,1400,2540,98056,24,49,576
311100.0,2.25,7,1380,2300,98055,12,49,144
375000.0,1.75,7,1620,930,98014,30,49,900
1075000.0,3.0,10,4020,2590,98045,29,100,841
500000.0,2.5,7,1330,1920,98052,52,49,2704
553000.0,1.0,7,1380,2270,98136,39,49,1521
760000.0,2.0,8,1400,1780,98103,44,64,1936
589500.0,1.5,7,960,1650,98136,39,49,1521
840000.0,2.75,9,1680,2380,98115,50,81,2500
2546000.0,3.0,9,3490,3780,98112,67,81,4489
1275000.0,2.5,9,3870,4030,98008,53,81,2809
260000.0,2.5,7,1250,1930,98058,18,49,324
430000.0,2.25,8,1550,1520,98103,44,64,1936
781000.0,2.5,8,1920,1670,98103,44,64,1936
280000.0,1.0,6,790,970,98106,16,36,256
392000.0,2.25,8,2240,2040,98198,11,64,121
466200.0,1.5,7,1340,1850,98008,53,49,2809
641000.0,1.75,7,940,1320,98117,41,49,1681
350000.0,1.0,7,840,1890,98117,41,49,1681
450000.0,2.0,8,1610,2010,98029,46,64,2116
1800000.0,3.5,9,2550,1980,98039,70,81,4900
185000.0,1.5,8,1200,1270,98055,12,64,144
290000.0,1.0,7,1250,1250,98056,24,49,576
964000.0,2.5,11,3630,3250,98074,57,121,3249
2000000.0,3.0,11,4260,3540,98040,68,121,4624
545000.0,2.5,8,1850,2270,98075,58,64,3364
609950.0,2.25,7,1330,2210,98033,60,49,3600
605000.0,2.0,7,990,1390,98103,44,49,1936
550000.0,2.5,8,1450,2120,98006,63,64,3969
905000.0,2.75,9,2730,2340,98199,59,81,3481
384200.0,2.5,8,2430,2440,98058,18,64,324
370000.0,1.0,7,1170,1380,98126,27,49,729
717500.0,1.0,8,1890,2090,98199,59,64,3481
1999000.0,3.25,11,2550,3070,98199,59,121,3481
365500.0,1.0,6,1140,2110,98177,54,36,2916
580000.0,1.5,7,1460,1780,98115,50,49,2500
415000.0,1.5,9,2700,1670,98022,15,81,225
272000.0,1.0,6,670,740,98126,27,36,729
600000.0,1.75,7,1040,1770,98115,50,49,2500
744000.0,3.0,8,1980,1680,98136,39,64,1521
830000.0,3.0,9,2080,3730,98034,37,81,1369
322000.0,3.25,7,1380,1380,98133,22,49,484
270000.0,2.5,8,1808,1450,98001,4,64,16
272450.0,1.0,7,1350,1310,98188,7,49,49
605000.0,3.0,7,1400,1300,98107,42,49,1764
510000.0,1.75,7,1950,1950,98011,35,49,1225
1125000.0,3.5,10,2340,1770,98112,67,100,4489
1688000.0,2.5,9,3000,2580,98105,64,81,4096
162000.0,1.0,6,1460,1460,98010,25,36,625
337500.0,1.75,7,1050,1710,98198,11,49,121
312000.0,2.25,7,1180,1900,98055,12,49,144
740000.0,3.0,10,3350,3350,98010,25,100,625
700000.0,3.0,10,3350,3350,98010,25,100,625
328000.0,1.0,7,1360,1570,98133,22,49,484
241000.0,1.0,7,1020,1650,98032,3,49,9
265000.0,2.25,7,1270,1750,98031,10,49,100
246000.0,1.75,7,2030,1760,98002,1,49,1
271000.0,1.75,6,970,1650,98146,20,36,400
270000.0,1.0,7,1260,1690,98168,2,49,4
395000.0,2.0,7,2240,1440,98125,33,49,1089
340000.0,2.0,7,1460,1400,98118,23,49,529
340000.0,1.75,7,1240,1640,98146,20,49,400
335000.0,2.25,8,1420,1420,98106,16,64,256
435000.0,1.0,6,1060,1730,98105,64,36,4096
527950.0,1.75,7,880,1500,98103,44,49,1936
600000.0,2.25,8,2320,1610,98070,34,64,1156
667000.0,1.75,8,1300,1430,98117,41,64,1681
1148000.0,5.25,9,2500,2730,98004,69,81,4761
417000.0,2.5,8,2040,1830,98055,12,64,144
451000.0,1.75,6,1260,1880,98027,47,36,2209
580000.0,1.0,7,950,1650,98199,59,49,3481
570000.0,2.25,8,2380,2790,98077,56,64,3136
750000.0,3.25,7,2150,2750,98033,60,49,3600
685000.0,2.5,9,2810,2910,98006,63,81,3969
275000.0,2.0,7,1340,1310,98052,52,49,2704
739888.0,2.5,8,1690,3740,98075,58,64,3364
715000.0,2.5,8,2160,2315,98053,55,64,3025
800000.0,2.0,7,1450,1890,98102,66,49,4356
350000.0,1.5,7,1120,1850,98108,19,49,361
220000.0,1.0,6,1000,1710,98022,15,36,225
452500.0,2.5,7,2240,2480,98065,38,49,1444
280000.0,2.5,7,2200,2200,98042,14,49,196
248000.0,1.0,6,790,1900,98118,23,36,529
305000.0,1.0,7,740,1290,98115,50,49,2500
435010.0,1.0,7,1120,1220,98106,16,49,256
678100.0,1.75,8,1210,1660,98116,49,64,2401
325000.0,2.25,8,1352,1439,98125,33,64,1089
529950.0,2.0,7,1180,1550,98052,52,49,2704
440000.0,1.75,7,1640,1730,98155,26,49,676
585000.0,1.0,7,1350,1360,98116,49,49,2401
462608.0,2.5,8,1390,1540,98029,46,64,2116
350500.0,1.75,7,1040,1410,98166,32,49,1024
210000.0,1.0,7,1040,1200,98003,8,49,64
510000.0,2.5,8,1890,2060,98029,46,64,2116
280000.0,2.25,7,1810,1830,98056,24,49,576
385000.0,1.75,7,1130,1730,98155,26,49,676
349000.0,1.0,6,1010,1010,98155,26,36,676
252000.0,2.25,7,910,2090,98031,10,49,100
1100000.0,2.5,10,1940,2540,98199,59,100,3481
375000.0,2.25,7,1330,1300,98034,37,49,1369
336000.0,2.25,8,2210,2040,98032,3,64,9
732000.0,3.75,8,2020,2010,98126,27,64,729
200000.0,1.0,6,1000,1240,98168,2,36,4
681716.0,2.5,9,3150,3030,98056,24,81,576
235000.0,1.75,6,1520,1460,98010,25,36,625
257500.0,1.0,7,1210,1190,98148,5,49,25
315000.0,1.0,7,1070,1710,98028,31,49,961
299950.0,1.0,6,740,2090,98177,54,36,2916
530000.0,2.25,7,1430,2120,98034,37,49,1369
766500.0,1.75,8,1530,1970,98105,64,64,4096
860000.0,2.5,10,2290,3290,98004,69,100,4761
690000.0,2.5,9,2590,1230,98126,27,81,729
551000.0,1.75,7,1020,1770,98103,44,49,1936
530000.0,2.75,7,2100,2100,98034,37,49,1369
568000.0,1.0,7,1340,1830,98125,33,49,1089
749950.0,2.5,9,2770,2530,98008,53,81,2809
535000.0,2.5,9,2400,2940,98074,57,81,3249
234300.0,1.0,7,1140,1520,98055,12,49,144
190000.0,1.0,6,930,1150,98178,13,36,169
525000.0,1.75,7,1820,1430,98007,48,49,2304
610000.0,1.0,7,1390,1430,98117,41,49,1681
520000.0,2.5,8,1480,1480,98144,45,64,2025
375000.0,1.0,6,760,1360,98199,59,36,3481
600000.0,1.75,7,1150,1730,98005,61,49,3721
664000.0,2.5,8,1250,2000,98033,60,64,3600
698000.0,1.0,7,1010,1660,98103,44,49,1936
418000.0,2.0,7,1250,1320,98107,42,49,1764
271675.0,1.75,7,1460,2090,98092,17,49,289
450000.0,1.0,6,1540,1450,98033,60,36,3600
759000.0,2.25,9,2950,3880,98075,58,81,3364
599950.0,3.0,7,1230,2080,98105,64,49,4096
810000.0,2.75,8,2170,1740,98199,59,64,3481
331292.0,1.75,7,1660,1770,98019,28,49,784
348000.0,1.75,7,930,1320,98144,45,49,2025
435000.0,1.0,7,720,1330,98116,49,49,2401
530000.0,2.5,8,2160,2160,98133,22,64,484
227000.0,1.75,7,1510,1470,98001,4,49,16
285000.0,1.5,7,1870,1870,98168,2,49,4
740000.0,2.25,8,1640,2670,98005,61,64,3721
246000.0,1.0,6,990,1640,98146,20,36,400
260000.0,1.0,7,1080,1460,98168,2,49,4
366000.0,2.0,7,1350,1820,98074,57,49,3249
594950.0,3.25,7,2557,2220,98118,23,49,529
608000.0,2.75,7,1710,1500,98107,42,49,1764
313100.0,2.0,6,1720,1860,98056,24,36,576
185000.0,1.75,7,1170,1230,98023,6,49,36
455000.0,1.0,6,1140,1550,98118,23,36,529
235000.0,2.5,8,1570,2270,98023,6,64,36
230000.0,1.0,7,1020,1300,98058,18,49,324
770000.0,2.25,7,1460,2010,98116,49,49,2401
240000.0,2.25,7,1830,1860,98030,9,49,81
461000.0,2.5,7,1690,1650,98053,55,49,3025
1580000.0,2.5,8,1450,2900,98040,68,64,4624
1822500.0,4.5,12,6380,3040,98029,46,144,2116
452000.0,2.5,7,1690,1690,98053,55,49,3025
765000.0,2.5,9,2660,3010,98029,46,81,2116
1050000.0,4.0,9,2300,3540,98075,58,81,3364
546000.0,3.0,7,1150,1530,98033,60,49,3600
781000.0,2.5,8,1780,2070,98115,50,64,2500
538000.0,1.75,7,1880,1750,98008,53,49,2809
790000.0,2.5,8,1470,2210,98033,60,64,3600
696500.0,2.75,7,1630,1560,98103,44,49,1936
276000.0,2.0,7,1370,1660,98003,8,49,64
269000.0,1.0,6,770,1290,98155,26,36,676
2415000.0,4.75,13,7880,2740,98177,54,169,2916
829000.0,2.75,8,1610,2930,98075,58,64,3364
122000.0,1.0,6,740,740,98126,27,36,729
352500.0,1.5,7,1360,1630,98133,22,49,484
249000.0,2.0,6,1280,1250,98058,18,36,324
360000.0,2.0,7,1080,1940,98155,26,49,676
629500.0,2.0,10,2020,3030,98075,58,100,3364
1140000.0,2.25,9,3310,3830,98072,40,81,1600
1550000.0,2.25,8,1560,2060,98039,70,64,4900
275000.0,1.5,7,1320,1370,98056,24,49,576
697000.0,2.5,8,3160,3110,98074,57,64,3249
379500.0,1.0,7,840,2440,98053,55,49,3025
720000.0,2.75,10,1640,1890,98072,40,100,1600
675000.0,2.5,9,3000,2870,98059,36,81,1296
1169000.0,2.5,9,2810,2240,98109,65,81,4225
1100000.0,2.0,8,2390,2390,98115,50,64,2500
520000.0,1.0,7,1260,1380,98136,39,49,1521
415000.0,1.75,7,1590,1340,98155,26,49,676
415000.0,2.5,8,1060,1220,98117,41,64,1681
450000.0,2.25,7,1220,2060,98166,32,49,1024
485000.0,1.0,8,1080,1890,98115,50,64,2500
294000.0,2.25,7,1700,1930,98042,14,49,196
1037000.0,3.5,11,4440,4390,98059,36,121,1296
690000.0,1.0,8,1580,2190,98102,66,64,4356
716500.0,2.75,11,3630,4440,98058,18,121,324
481000.0,2.25,8,1290,1290,98107,42,64,1764
575000.0,2.75,7,1000,1830,98118,23,49,529
785000.0,2.0,7,2090,1930,98112,67,49,4489
480000.0,1.75,7,1960,1960,98059,36,49,1296
720000.0,2.25,8,2120,2620,98006,63,64,3969
536000.0,2.75,7,2290,399,98042,14,49,196
324900.0,2.5,7,1880,1570,98038,21,49,441
265000.0,1.0,6,770,920,98106,16,36,256
545000.0,2.5,7,1010,1330,98117,41,49,1681
465000.0,1.5,7,1450,1890,98133,22,49,484
292500.0,2.25,7,1690,1520,98198,11,49,121
860000.0,1.75,7,1880,2090,98109,65,49,4225
1045000.0,3.25,10,4160,3400,98072,40,100,1600
495000.0,2.5,7,2140,2080,98133,22,49,484
342000.0,2.0,7,1320,1430,98125,33,49,1089
320000.0,2.5,7,2000,2000,98038,21,49,441
444000.0,2.0,8,1460,1320,98103,44,64,1936
804100.0,2.5,10,3070,3320,98059,36,100,1296
432000.0,2.5,7,1660,2060,98075,58,49,3364
230000.0,1.5,5,1050,1300,98055,12,25,144
935000.0,3.5,11,3510,3600,98059,36,121,1296
634950.0,3.0,8,1410,1570,98117,41,64,1681
780000.0,4.0,8,1960,2030,98115,50,64,2500
611000.0,2.5,8,2460,2330,98074,57,64,3249
475999.0,1.75,7,1090,1700,98107,42,49,1764
565000.0,2.0,9,1670,2750,98008,53,81,2809
630000.0,2.5,8,2290,2290,98177,54,64,2916
840000.0,3.5,10,3120,3550,98077,56,100,3136
790000.0,2.5,10,2640,1500,98022,15,100,225
450000.0,2.5,7,1930,2220,98058,18,49,324
1272000.0,3.25,8,1920,2400,98112,67,64,4489
520000.0,2.0,7,930,1510,98136,39,49,1521
446800.0,2.0,7,1260,2220,98144,45,49,2025
652000.0,1.0,8,1200,2200,98199,59,64,3481
1170000.0,2.75,10,2830,2415,98033,60,100,3600
745000.0,3.25,10,3490,3450,98075,58,100,3364
594000.0,2.25,8,1060,1160,98105,64,64,4096
257000.0,1.0,6,800,1270,98118,23,36,529
485000.0,1.75,7,1430,1640,98122,51,49,2601
330000.0,1.0,6,1060,1768,98034,37,36,1369
381000.0,2.0,6,940,1550,98053,55,36,3025
849900.0,2.0,9,2280,2030,98070,34,81,1156
793000.0,2.5,8,1490,2000,98115,50,64,2500
920000.0,2.25,7,2200,1950,98144,45,49,2025
455000.0,1.0,6,830,1420,98117,41,36,1681
975000.0,2.5,11,3490,3260,98006,63,121,3969
375000.0,1.5,8,960,1470,98122,51,64,2601
400000.0,2.5,8,1170,1250,98122,51,64,2601
447000.0,1.0,7,1220,1320,98008,53,49,2809
470000.0,1.75,7,1310,2510,98033,60,49,3600
665000.0,2.5,8,3130,2990,98075,58,64,3364
295500.0,1.75,6,1290,2990,98168,2,36,4
200000.0,2.5,8,1720,1870,98003,8,64,64
620000.0,2.25,9,1590,2000,98019,28,81,784
434900.0,2.0,7,1140,1280,98074,57,49,3249
1328000.0,2.25,9,2360,3240,98112,67,81,4489
1650000.0,3.25,10,3910,2600,98033,60,100,3600
852500.0,2.5,9,2360,3620,98052,52,81,2704
790000.0,2.5,10,3040,3480,98072,40,100,1600
565000.0,1.75,8,2030,2000,98008,53,64,2809
1127500.0,3.25,10,2520,2360,98028,31,100,961
289950.0,2.5,7,1870,1720,98059,36,49,1296
850000.0,2.0,8,1640,2880,98006,63,64,3969
505000.0,1.75,7,1030,1450,98122,51,49,2601
372000.0,2.5,7,1710,1540,98034,37,49,1369
207000.0,2.0,7,1690,1480,98198,11,49,121
780000.0,1.75,8,2340,3120,98040,68,64,4624
400000.0,1.75,7,1340,1680,98019,28,49,784
440250.0,1.5,7,1850,1530,98177,54,49,2916
585000.0,2.0,8,950,1370,98199,59,64,3481
850000.0,2.5,9,2900,2901,98006,63,81,3969
570000.0,3.0,7,2400,1360,98103,44,49,1936
869000.0,3.0,9,3060,3240,98072,40,81,1600
551000.0,2.75,8,2170,1170,98155,26,64,676
172380.0,1.0,6,970,1050,98023,6,36,36
355000.0,2.5,7,1310,2330,98092,17,49,289
728935.0,2.5,9,2980,2980,98006,63,81,3969
850000.0,2.5,9,2340,2415,98033,60,81,3600
515000.0,1.75,6,1880,1690,98059,36,36,1296
215000.0,1.0,7,1120,1670,98022,15,49,225
220000.0,2.5,7,1370,1980,98023,6,49,36
845000.0,2.5,9,2940,3120,98052,52,81,2704
390000.0,1.0,6,610,1440,98103,44,36,1936
135000.0,1.0,5,1460,1320,98146,20,25,400
439000.0,1.0,8,1290,2090,98166,32,64,1024
585000.0,2.5,9,2630,2720,98056,24,81,576
620000.0,1.0,7,1700,2730,98136,39,49,1521
477000.0,1.0,7,960,1580,98117,41,49,1681
399500.0,1.5,8,1180,1490,98116,49,64,2401
500000.0,1.0,7,1300,2590,98198,11,49,121
432500.0,2.5,8,1340,1630,98125,33,64,1089
940000.0,2.25,9,1650,2800,98005,61,81,3721
3168750.0,3.5,12,2090,4320,98004,69,144,4761
1080000.0,2.5,11,3720,3530,98074,57,121,3249
229999.0,2.0,7,1030,1500,98042,14,49,196
233000.0,1.0,7,1100,1300,98188,7,49,49
600000.0,2.5,8,2910,2990,98065,38,64,1444
334000.0,1.5,7,1180,1460,98166,32,49,1024
332500.0,1.0,7,1030,1340,98133,22,49,484
249900.0,2.5,7,1120,1640,98031,10,49,100
310000.0,2.0,7,1670,1520,98146,20,49,400
200000.0,1.0,6,1250,1040,98126,27,36,729
310000.0,1.75,7,1480,1480,98059,36,49,1296
230000.0,1.0,5,1390,1170,98056,24,25,576
420000.0,2.5,8,1940,2050,98108,19,64,361
785000.0,2.5,9,2960,2960,98029,46,81,2116
1775000.0,2.25,10,2160,3430,98004,69,100,4761
265000.0,1.5,6,760,1200,98166,32,36,1024
295000.0,1.0,6,840,1320,98155,26,36,676
896000.0,2.5,11,3560,3520,98077,56,121,3136
415000.0,2.75,9,1390,2560,98038,21,81,441
250000.0,1.75,6,1200,1270,98056,24,36,576
1475000.0,2.5,11,2570,1570,98102,66,121,4356
635000.0,2.25,8,1430,2160,98007,48,64,2304
905000.0,2.5,10,3450,2810,98072,40,100,1600
528000.0,2.5,7,2020,2020,98053,55,49,3025
530000.0,2.5,9,2480,2480,98072,40,81,1600
310000.0,1.5,7,1140,1150,98029,46,49,2116
252000.0,1.0,7,1530,1530,98059,36,49,1296
334500.0,2.0,7,1120,1740,98133,22,49,484
370000.0,1.0,8,1610,1620,98115,50,64,2500
311000.0,2.0,6,1190,1460,98108,19,36,361
260000.0,2.75,7,1480,1570,98106,16,49,256
217500.0,1.75,7,1400,1660,98003,8,49,64
290000.0,2.5,7,2200,2200,98042,14,49,196
500000.0,1.5,6,960,2230,98033,60,36,3600
423500.0,2.0,7,1100,1300,98118,23,49,529
715000.0,2.5,9,2970,3940,98074,57,81,3249
299000.0,2.5,7,1590,1090,98118,23,49,529
635000.0,2.5,8,2550,2340,98034,37,64,1369
806000.0,2.5,10,3370,3360,98075,58,100,3364
289950.0,2.5,7,1960,2560,98056,24,49,576
280000.0,1.75,7,1360,1770,98058,18,49,324
479950.0,2.5,9,2780,1940,98058,18,81,324
