price,bathrooms,grade,sqft_above,sqft_living15,zipcode
225000.0,1.0,7,980,1510,98058
640000.0,2.25,8,1980,2800,98005
710000.0,3.5,7,1990,2440,98005
325000.0,2.0,7,1350,1350,98019
595000.0,3.25,9,2210,2710,98072
128750.0,1.0,5,880,880,98002
465000.0,2.25,7,1240,1920,98008
710000.0,1.75,8,1450,1760,98115
605000.0,2.75,7,840,1100,98136
994000.0,2.5,10,3470,3360,98040
489950.0,2.25,8,1820,2430,98034
365000.0,1.5,7,1310,1090,98133
359950.0,2.0,8,1790,2330,98042
495000.0,2.5,8,2460,2510,98059
255000.0,1.5,7,1060,1410,98058
330000.0,1.75,7,1340,2950,98034
450000.0,1.75,8,1480,1920,98052
655000.0,2.5,9,3500,3180,98065
485000.0,2.75,9,2120,2850,98003
375000.0,1.75,8,970,1940,98072
570000.0,2.5,8,2280,2246,98075
350000.0,2.25,8,1190,1210,98103
550000.0,1.0,7,1260,2020,98146
513000.0,2.0,7,1150,1950,98052
450000.0,2.25,7,1030,1320,98126
432500.0,1.75,7,750,1220,98144
432000.0,2.75,7,2060,2240,98022
480000.0,2.25,8,1950,1900,98052
402200.0,1.75,7,1330,1770,98034
650000.0,1.0,6,1520,2710,98004
1199500.0,2.5,9,3240,2920,98040
312000.0,2.0,8,1440,2400,98030
610000.0,2.0,7,1380,1850,98116
823000.0,1.75,7,1650,1750,98117
471000.0,1.75,7,950,1850,98105
481015.0,2.25,8,1550,1620,98033
1959000.0,4.5,11,5050,3700,98040
624000.0,3.25,8,1680,2110,98052
480000.0,2.5,7,1200,1920,98011
815000.0,1.5,7,1370,1580,98004
1650000.0,2.25,11,2920,3080,98004
180000.0,1.0,6,1000,1280,98146
156601.0,1.75,7,1210,1650,98038
374950.0,2.5,8,2790,2850,98038
368000.0,1.5,6,830,1930,98146
550000.0,2.0,7,1650,1210,98103
198000.0,1.75,7,1300,1150,98001
345000.0,1.75,7,1090,1240,98034
1712750.0,2.5,9,1960,3960,98039
185900.0,1.0,5,940,1370,98001
950000.0,2.75,9,1810,2850,98006
995000.0,4.5,10,3000,3480,98006
345000.0,1.0,7,860,1780,98133
741000.0,2.75,7,1390,1850,98040
737000.0,2.25,8,2290,1810,98053
668750.0,2.5,8,1590,2110,98177
575000.0,1.75,8,1590,2620,98027
280000.0,2.0,8,1030,1620,98042
583000.0,1.5,7,1800,1610,98008
196000.0,2.25,7,1090,1870,98028
349950.0,2.5,8,1700,2280,98055
429000.0,1.0,7,1350,1530,98107
270000.0,2.5,7,1330,2050,98031
385000.0,4.0,7,1350,2260,98108
535000.0,1.0,7,920,1890,98103
352500.0,1.75,7,1030,2090,98133
624000.0,1.75,7,860,1650,98117
215000.0,1.5,7,1980,1510,98058
870000.0,3.0,9,3040,3540,98040
440000.0,2.5,8,2610,2500,98059
518000.0,1.5,7,940,1460,98122
259500.0,2.25,7,1490,1510,98038
795127.0,3.25,10,3360,3540,98053
290000.0,1.0,7,960,1520,98006
385000.0,3.0,7,2253,1786,98198
259950.0,1.0,6,770,1120,98155
330000.0,2.5,8,1310,1310,98059
280000.0,1.0,6,830,1140,98106
595000.0,2.5,8,1820,2710,98075
925900.0,3.75,10,3980,3980,98074
499000.0,2.25,8,2410,2620,98028
325000.0,2.5,8,1830,2109,98003
895000.0,2.5,9,1610,2510,98004
162248.0,1.0,6,800,850,98058
1072500.0,2.25,8,1790,2110,98146
430000.0,1.5,7,1030,1780,98115
615500.0,1.5,7,1030,1780,98115
260000.0,1.0,6,940,1180,98118
295000.0,2.0,7,1810,1980,98024
1186040.0,1.75,9,1650,2100,98122
749950.0,2.5,9,2080,2970,98034
175000.0,1.0,6,1120,1020,98106
415000.0,1.0,6,1120,1020,98106
190000.0,1.0,6,1200,1250,98002
625000.0,1.75,7,1350,1720,98107
420000.0,2.25,7,2020,1850,98014
339900.0,1.5,7,1400,2326,98030
160000.0,1.0,8,1140,1850,98028
353000.0,2.5,7,1830,1830,98038
390000.0,2.0,8,1010,1750,98074
675000.0,2.5,8,1770,2470,98155
400000.0,2.5,7,2120,2230,98059
1340000.0,3.5,10,2160,2390,98144
1650000.0,2.5,8,1730,3590,98004
1000000.0,3.0,8,2180,2660,98103
850000.0,3.5,8,2350,2640,98033
275000.0,1.5,6,1060,1560,98106
450000.0,2.5,8,1670,1670,98027
305000.0,1.75,8,1390,2520,98003
643002.0,2.5,7,1270,1400,98117
468000.0,1.75,8,1510,1740,98052
324950.0,2.5,7,1770,2080,98038
290000.0,2.0,7,1260,1460,98031
488500.0,2.0,7,1030,1710,98033
367950.0,1.75,7,1250,1660,98133
285000.0,1.0,6,790,1440,98146
417000.0,2.75,8,1820,1820,98070
1115000.0,2.5,10,2390,3180,98007
1550000.0,4.0,11,3220,3470,98040
604000.0,2.5,10,3240,4050,98023
380000.0,2.5,8,2390,2310,98058
336500.0,2.5,7,2500,1960,98038
685000.0,2.0,7,2290,2000,98115
4208000.0,6.0,12,5550,4740,98006
670000.0,1.0,7,990,2600,98040
524000.0,1.0,7,1120,1500,98109
172000.0,1.0,7,1340,1250,98003
680000.0,2.0,7,900,1330,98105
549900.0,3.0,8,2830,2250,98092
357000.0,2.75,9,2700,2728,98042
107000.0,1.5,6,910,1410,98106
232900.0,1.5,6,910,1410,98106
800000.0,3.5,8,1610,2170,98103
248500.0,1.5,7,880,880,98133
670000.0,2.5,8,1730,2370,98116
207000.0,1.75,6,1180,1490,98038
164000.0,1.0,7,1070,1190,98092
570500.0,1.0,7,1080,1600,98119
599990.0,2.25,8,1570,2480,98027
395000.0,1.75,7,1060,1680,98034
979500.0,3.75,11,4133,1970,98019
207000.0,1.0,6,920,1300,98125
237000.0,1.0,6,920,1300,98125
650100.0,1.0,7,1180,2480,98075
385000.0,2.5,7,1150,2050,98052
335000.0,1.75,7,1660,1290,98146
347000.0,1.5,8,2670,2420,98092
204000.0,1.0,6,980,1240,98198
615000.0,2.25,8,1780,2360,98052
943500.0,2.25,7,2370,2370,98004
560000.0,2.0,7,1020,2130,98108
547500.0,2.5,8,1610,2250,98006
359500.0,1.75,7,1450,1750,98059
660000.0,2.5,9,2590,2590,98029
258000.0,1.75,7,1310,1580,98038
355000.0,1.75,8,2040,1950,98042
253500.0,1.0,7,810,1240,98126
422500.0,1.0,7,1270,1590,98056
239000.0,2.0,7,1470,1470,98003
628000.0,2.25,7,1140,1530,98033
352000.0,2.5,8,660,1420,98106
311600.0,2.25,7,1358,1358,98133
235000.0,1.5,7,1060,1450,98001
870000.0,2.25,9,2910,2740,98040
190848.0,1.5,7,900,1370,98001
570000.0,1.75,7,1170,1270,98115
661254.0,4.0,7,1690,1920,98116
575000.0,2.0,7,1650,1690,98117
230000.0,0.75,5,650,1110,98133
680000.0,2.25,8,2300,2240,98027
148000.0,1.0,5,620,1180,98106
244900.0,1.0,5,620,1180,98106
214950.0,1.0,6,1280,1730,98168
580000.0,1.5,8,1420,1800,98116
263000.0,1.5,7,1300,1840,98055
317000.0,2.5,7,1180,1160,98178
302000.0,3.0,7,1750,1830,98059
899000.0,1.0,8,1480,2660,98004
1289000.0,2.5,8,1550,2190,98199
710000.0,3.25,11,3100,2400,98166
230000.0,1.0,7,1020,1480,98056
430000.0,1.0,6,1210,890,98126
1169000.0,4.25,11,4610,4400,98075
397000.0,1.0,7,860,1250,98115
595000.0,2.5,8,2250,1790,98125
485000.0,1.75,8,1330,2030,98027
755000.0,2.5,8,2310,2390,98155
185000.0,1.0,7,920,1250,98166
340000.0,1.0,7,920,1250,98166
236000.0,2.75,7,2000,1710,98038
550000.0,2.5,9,2810,2750,98072
680000.0,2.0,7,980,1620,98103
630000.0,2.5,9,2540,2540,98075
560000.0,2.0,7,1170,2110,98118
385000.0,2.0,7,740,1250,98146
280000.0,2.25,7,1358,1358,98133
225000.0,2.5,7,1180,1570,98042
610000.0,1.75,8,1230,3630,98040
592500.0,2.0,7,800,1330,98115
750000.0,2.75,10,3170,2940,98075
164000.0,1.0,7,1530,1470,98042
320000.0,1.0,7,1100,1510,98155
544000.0,2.5,8,2030,1780,98029
344950.0,1.75,8,1320,1870,98058
539500.0,2.5,10,3080,3130,98038
420000.0,1.75,7,1600,2390,98027
305000.0,1.0,6,910,2000,98155
229000.0,1.0,6,810,1500,98133
1068000.0,3.5,11,3990,3490,98059
397500.0,2.25,8,1430,1430,98103
540000.0,2.0,6,2190,2210,98033
650000.0,2.5,8,2290,2150,98008
1900000.0,4.0,8,2840,3680,98144
649000.0,1.75,9,1890,2860,98014
287500.0,2.0,7,1620,1270,98178
815000.0,2.75,8,1310,1900,98117
795000.0,2.5,10,2830,3190,98074
502775.0,1.75,8,1200,2040,98027
222900.0,1.0,6,1110,1150,98178
399950.0,3.0,8,1450,2430,98023
728000.0,2.5,9,2650,2650,98052
850000.0,3.5,10,3870,4290,98053
525000.0,2.75,8,2530,2530,98019
257000.0,1.0,7,1450,1360,98055
433500.0,2.5,8,2200,2130,98118
314950.0,1.75,7,1290,1510,98001
500000.0,1.75,7,1100,1780,98052
300000.0,1.5,7,1590,1590,98028
645000.0,2.5,8,2690,2230,98074
222500.0,1.0,7,990,1360,98042
275000.0,1.75,7,1080,1270,98056
498000.0,1.5,8,1720,1360,98118
800000.0,1.75,7,2080,1870,98033
297000.0,2.5,8,1840,1940,98003
625000.0,3.5,9,2560,2440,98178
770000.0,2.5,9,3560,3190,98029
517000.0,2.25,8,1540,1530,98115
238000.0,1.0,5,530,1200,98103
234550.0,1.0,7,1140,1160,98168
230500.0,2.25,7,1160,1690,98003
585000.0,2.5,7,1620,1610,98125
733000.0,1.75,7,1450,1280,98105
357950.0,1.0,7,810,900,98107
530000.0,1.75,7,1050,1560,98117
377500.0,2.5,8,2640,1680,98188
475000.0,2.5,7,2320,2320,98065
399000.0,1.75,7,2170,1710,98092
660000.0,2.0,7,1040,1710,98116
400000.0,2.25,7,1080,1740,98008
440000.0,1.0,7,800,1150,98107
366400.0,2.25,8,1270,2030,98042
627250.0,2.5,9,2830,2970,98011
375950.0,1.75,6,1100,1510,98117
162000.0,2.25,7,1280,1690,98023
780000.0,2.75,8,1970,1680,98103
705000.0,2.5,8,1520,1690,98116
450000.0,2.5,9,1820,2560,98003
311000.0,2.75,7,1000,1400,98056
485000.0,2.5,8,1580,1770,98029
485000.0,2.5,8,1800,1940,98072
725000.0,3.75,8,2640,1930,98118
185000.0,1.0,6,1510,1520,98001
1890000.0,4.25,10,4285,1570,98004
260000.0,2.25,7,1610,1530,98042
356000.0,2.5,8,2470,2470,98038
225205.0,1.0,6,1200,1200,98030
445000.0,1.0,7,1260,1560,98117
356000.0,1.0,6,920,1460,98118
760250.0,2.75,7,1440,2540,98040
572000.0,2.0,8,1870,1810,98053
970000.0,2.25,9,1810,4950,98144
348450.0,2.5,8,1950,2210,98038
535500.0,1.5,8,1730,1730,98072
710000.0,2.5,8,1620,2680,98125
745000.0,1.75,7,1140,2310,98004
355000.0,2.5,7,2040,2160,98146
333000.0,2.5,8,2690,2690,98042
282000.0,2.5,7,1610,1570,98038
840500.0,2.0,8,1410,1960,98119
432000.0,1.75,7,1550,1360,98008
625000.0,1.0,9,900,1400,98126
209977.0,1.0,7,1170,1440,98168
174000.0,1.0,6,900,1767,98001
740000.0,2.0,8,1730,2470,98052
518000.0,1.75,7,1830,1830,98115
539000.0,1.75,7,940,1250,98103
575000.0,2.75,8,1530,2170,98027
530000.0,1.75,9,780,1280,98102
242025.0,1.75,7,1400,1910,98031
1030000.0,2.5,8,1770,2360,98004
230000.0,1.0,7,880,880,98198
350000.0,2.5,8,1460,2260,98055
595000.0,1.0,6,1300,1440,98033
440000.0,1.75,8,1450,1950,98052
550000.0,1.0,7,1110,1460,98109
940000.0,2.25,9,1470,2430,98112
375000.0,1.5,8,940,1380,98144
567500.0,1.5,7,1070,1610,98199
735000.0,2.5,8,1510,2400,98029
114000.0,1.0,6,730,1220,98146
608000.0,1.0,7,1010,1590,98119
442500.0,1.5,7,2170,2130,98053
381800.0,2.0,7,1110,1100,98133
330000.0,2.0,7,1340,1350,98116
90000.0,1.0,7,790,1310,98034
312000.0,1.75,6,1160,960,98106
339000.0,1.0,7,1080,1080,98155
313000.0,1.75,8,2190,1980,98023
618080.0,2.5,8,2030,2030,98027
325000.0,2.25,8,2480,2280,98058
242000.0,1.0,7,1120,1080,98146
364000.0,1.5,7,860,1660,98133
545000.0,1.75,7,1450,1700,98126
445000.0,2.5,10,2790,2890,98023
1085500.0,2.75,9,3010,3010,98034
660000.0,2.5,8,1290,2270,98007
845000.0,2.5,10,2880,3460,98052
417000.0,2.0,6,1060,1590,98144
213800.0,1.0,5,740,750,98056
400000.0,1.75,7,960,1000,98136
759950.0,3.5,8,2100,1250,98133
990000.0,2.5,9,2540,1400,98199
710000.0,1.75,8,1650,2400,98005
315000.0,0.75,6,770,1550,98126
515000.0,2.5,8,1500,2690,98056
638000.0,2.0,7,970,1560,98116
370000.0,2.0,7,1160,1840,98125
184000.0,1.0,7,970,1410,98001
583800.0,2.5,8,2480,2310,98053
309500.0,1.0,7,1250,1770,98059
1960000.0,4.0,12,4430,3900,98005
299000.0,1.0,7,740,1400,98118
215000.0,1.0,6,710,960,98178
410000.0,2.0,8,1820,2090,98166
478000.0,1.0,7,820,1630,98199
431000.0,1.0,7,1000,1280,98136
635000.0,2.5,9,3080,2640,98053
648000.0,2.25,8,2410,2080,98006
640000.0,2.5,9,2370,2550,98056
932808.0,4.5,10,3450,4070,98006
835000.0,2.0,8,2280,2280,98053
469775.0,1.75,7,1030,2090,98199
587000.0,3.5,7,3610,1620,98014
677915.0,2.0,7,990,1250,98119
1075000.0,3.0,9,2100,2700,98008
671000.0,3.0,7,1750,2080,98115
695000.0,3.25,9,3940,3550,98065
205000.0,2.0,6,1100,1330,98168
350000.0,1.0,7,1510,1950,98155
360000.0,1.75,7,1560,1720,98059
313999.0,2.25,7,1870,1870,98038
300000.0,2.25,8,1690,2070,98042
452000.0,1.75,7,830,1900,98155
495500.0,2.5,7,2010,2040,98014
288000.0,1.0,7,1410,1570,98092
227490.0,1.75,7,1820,1420,98003
470950.0,2.5,8,2560,2120,98014
735000.0,2.75,8,2450,2320,98027
730000.0,2.75,7,2010,1240,98105
412000.0,2.5,8,2210,2260,98058
589500.0,2.5,9,2630,3240,98065
291000.0,1.0,7,1550,1500,98118
1300000.0,3.75,9,3460,2550,98199
190000.0,1.0,6,1200,1160,98023
456200.0,1.75,6,1210,1670,98125
225000.0,1.0,7,970,1300,98023
2000000.0,2.5,10,2290,1780,98074
740000.0,2.5,9,3360,1930,98052
467000.0,1.75,8,1330,2030,98108
385000.0,1.0,6,770,1390,98177
670000.0,2.5,7,1240,1790,98119
500000.0,2.5,8,1660,2250,98118
352450.0,2.0,7,1430,1630,98155
669888.0,2.75,9,2550,2670,98059
405000.0,2.75,7,1310,1310,98008
518000.0,1.5,7,1430,1450,98007
280000.0,1.0,7,1120,1880,98178
435000.0,2.5,7,1600,1830,98029
314950.0,2.0,7,1760,1910,98022
209900.0,2.0,6,1180,1310,98038
630000.0,2.5,8,2330,2460,98052
442000.0,1.5,7,1960,2050,98052
340000.0,1.0,5,1140,1450,98166
230000.0,1.75,7,1400,1400,98031
495200.0,2.25,7,1410,2850,98011
900000.0,2.5,10,3510,3320,98075
265000.0,1.0,5,910,1020,98117
489500.0,1.75,8,1330,2450,98072
335000.0,2.0,7,1410,2950,98023
585000.0,3.25,8,2240,3050,98011
800000.0,2.25,8,1010,2010,98118
379500.0,2.25,7,2120,2120,98022
475000.0,1.0,6,1270,1210,98008
520000.0,2.0,7,1150,2020,98008
515000.0,2.5,8,1800,1800,98075
577500.0,1.0,7,940,2054,98103
269900.0,2.25,7,1110,1640,98031
329000.0,1.0,7,1150,1460,98106
458500.0,1.5,7,1280,1280,98122
890000.0,2.0,6,1480,2790,98075
361500.0,2.5,7,1980,1850,98038
2535000.0,3.25,10,3730,4180,98004
325000.0,1.0,7,900,1580,98034
1850000.0,3.25,8,3480,2200,98109
945000.0,2.0,7,1420,2840,98004
370000.0,2.5,9,2490,2490,98042
320000.0,2.5,7,1490,1500,98065
450000.0,2.0,8,1510,1440,98053
800000.0,2.5,10,2900,2900,98075
676000.0,2.5,7,2240,1460,98117
1272500.0,1.75,9,2040,3220,98102
290000.0,1.75,7,1460,1920,98028
158000.0,1.5,7,990,1360,98003
379950.0,1.75,7,1140,1820,98133
583000.0,2.5,8,2660,2330,98053
150000.0,1.0,6,870,1020,98056
261500.0,2.5,7,1740,1260,98042
278000.0,2.5,7,2290,1480,98198
555000.0,2.75,8,1290,2120,98052
355000.0,1.75,7,1470,1900,98133
375000.0,1.5,7,1770,1600,98008
227000.0,1.75,6,1380,1720,98118
335000.0,2.0,7,2030,1560,98022
680000.0,2.25,9,1820,2520,98177
686500.0,1.75,8,1390,2160,98105
410000.0,1.75,7,1180,1550,98072
425000.0,1.0,6,1230,1950,98033
562500.0,2.5,8,2030,2040,98074
345000.0,2.5,7,2390,2390,98056
627500.0,2.5,8,1640,2820,98006
355000.0,1.0,7,1890,1746,98024
335000.0,2.25,7,1870,1670,98038
350000.0,3.0,7,1780,1730,98118
590000.0,1.0,7,1610,2510,98053
252000.0,2.0,7,1420,1790,98023
1295000.0,4.0,10,2220,2720,98040
705000.0,2.0,7,1820,1440,98119
498000.0,2.0,7,1180,2120,98052
312500.0,1.0,7,870,1250,98133
260000.0,1.75,7,1060,1040,98198
209950.0,1.5,7,2290,1310,98042
610000.0,1.75,7,1110,2050,98006
500000.0,1.0,7,1440,1490,98107
850000.0,3.5,8,1570,2350,98125
689000.0,2.5,8,1480,2140,98006
470000.0,2.0,9,2410,1910,98008
640000.0,3.0,9,2130,2850,98056
290000.0,1.75,8,1590,1970,98146
258500.0,2.5,7,1800,1670,98003
1100000.0,3.5,9,1550,2370,98004
420000.0,1.75,7,1250,2030,98053
230000.0,1.0,7,1190,1190,98198
252000.0,1.5,7,1400,1480,98038
515000.0,2.5,8,2600,2600,98028
425000.0,1.0,6,910,1740,98107
575000.0,2.5,8,1760,1760,98126
390000.0,1.0,7,860,1090,98117
561500.0,2.25,8,1780,2310,98033
1350000.0,1.75,9,1820,1950,98112
835000.0,2.75,9,1490,2050,98115
245000.0,1.0,6,1020,1480,98168
475200.0,2.5,8,1670,1670,98027
425000.0,1.0,7,790,1330,98117
218000.0,1.5,7,2010,1360,98178
600000.0,2.5,9,2600,2640,98056
545000.0,2.25,8,1890,1920,98008
2408000.0,2.5,9,3600,5500,98004
460000.0,3.0,7,1216,2040,98118
425000.0,1.0,7,880,1360,98116
455000.0,1.75,7,850,1520,98006
313100.0,2.0,8,1730,1980,98001
780000.0,3.5,10,2490,2830,98027
345500.0,2.5,8,2160,1770,98031
243000.0,1.75,7,1200,1270,98031
670000.0,3.5,8,2660,2440,98034
325000.0,1.5,6,840,1210,98019
281000.0,1.0,7,1060,1460,98178
130000.0,1.0,7,1100,1450,98108
340000.0,2.5,7,2170,2020,98038
485000.0,2.75,8,2720,1960,98059
642860.0,2.75,8,2520,2520,98072
747000.0,1.75,7,1280,1620,98112
559950.0,2.5,8,2250,2110,98133
577288.0,2.75,9,2870,2030,98108
575000.0,1.0,7,880,1710,98117
287000.0,1.0,7,1450,1170,98118
1149000.0,3.75,9,2500,2910,98033
335000.0,1.0,6,900,2040,98168
375000.0,2.25,8,2020,1800,98056
325000.0,1.0,6,620,1400,98125
530000.0,2.25,7,1330,2550,98059
287000.0,2.25,7,1470,1980,98032
320000.0,3.0,8,1810,2630,98023
425000.0,2.5,7,2270,2090,98065
550000.0,1.0,8,1630,2120,98117
135000.0,1.0,6,1120,1320,98023
695000.0,1.75,8,2080,2300,98144
975000.0,2.5,9,1980,2890,98006
210000.0,1.75,8,1180,2180,98198
518000.0,1.75,7,1050,1590,98125
335500.0,1.0,6,1370,1450,98125
750000.0,3.5,9,2050,2170,98126
515000.0,1.75,7,1490,1630,98006
344500.0,2.75,7,1050,1820,98055
470000.0,1.5,7,1160,2080,98118
606150.0,1.75,8,1370,2040,98008
292000.0,2.75,7,1600,2220,98002
450000.0,2.5,7,2880,1460,98092
429000.0,1.75,8,1260,1360,98126
765000.0,2.5,9,3190,2560,98053
425000.0,1.0,5,540,1290,98107
505000.0,2.5,7,3170,3010,98059
544950.0,1.75,7,1830,1600,98008
382000.0,2.0,8,1360,1450,98126
475000.0,1.75,7,1870,1870,98014
355000.0,1.5,7,1370,1370,98034
410000.0,2.5,7,1700,1370,98034
450000.0,2.0,6,980,1175,98144
565000.0,4.5,7,2070,1440,98125
529100.0,1.0,7,1290,1670,98115
452500.0,2.5,7,2460,2320,98065
245000.0,2.0,7,1040,1550,98003
415000.0,1.0,6,700,1330,98117
610000.0,2.5,9,2410,2360,98074
363500.0,1.75,7,1090,2020,98178
510000.0,2.75,8,1230,1990,98052
650000.0,2.5,8,2630,2840,98053
290000.0,2.5,7,2050,1780,98058
170000.0,1.0,6,790,960,98178
510000.0,1.0,6,1070,1380,98122
2280000.0,8.0,12,9410,4850,98053
316000.0,2.5,8,2320,2230,98003
690000.0,2.5,9,2670,2560,98029
199950.0,1.0,5,700,970,98056
207000.0,1.0,6,860,980,98178
449950.0,2.25,8,3490,2320,98058
361550.0,1.75,7,1160,1420,98059
824000.0,3.5,10,3650,3730,98077
537000.0,1.75,7,1550,1720,98008
838400.0,2.5,9,2620,2580,98040
225000.0,1.0,6,720,990,98126
329900.0,2.0,7,1380,1320,98106
282500.0,1.0,6,1170,1610,98065
229950.0,1.75,7,1170,1230,98042
500000.0,1.0,7,1270,1660,98125
495000.0,1.75,8,1890,1920,98125
149500.0,1.0,7,1010,1240,98198
726000.0,2.5,8,1420,2260,98005
899000.0,2.5,10,4080,3470,98075
317000.0,1.0,7,1270,1270,98056
395000.0,1.0,6,790,1110,98199
360000.0,3.0,8,2580,2010,98058
570000.0,2.5,8,2290,2100,98029
320000.0,2.5,8,3490,2910,98042
320000.0,1.75,7,1510,1470,98058
268000.0,2.5,7,2400,1880,98042
191000.0,1.0,6,900,940,98108
400000.0,1.0,7,910,1040,98126
515000.0,1.0,7,1050,1340,98107
610000.0,2.5,9,2950,3160,98065
538000.0,1.75,7,1060,1850,98115
432000.0,2.5,7,1970,1960,98065
335000.0,2.25,8,2400,2180,98055
302000.0,1.75,7,2060,1950,98133
787500.0,1.75,7,1080,2010,98039
420000.0,1.0,8,1520,1710,98133
560000.0,2.5,9,2840,2820,98014
535000.0,2.5,8,1970,2090,98029
310000.0,2.5,7,1230,1780,98106
760000.0,2.0,7,2560,1830,98144
242500.0,1.75,7,1550,1550,98055
1313000.0,3.0,8,2980,1720,98119
235000.0,1.0,6,1270,1650,98055
598780.0,2.25,7,1520,2560,98007
433200.0,2.5,8,2075,2300,98045
343000.0,1.0,6,700,2830,98056
145000.0,1.0,6,800,2390,98033
291970.0,1.0,5,680,1470,98058
599950.0,1.0,7,1680,1330,98146
1749000.0,2.5,8,3910,2920,98004
870000.0,1.75,9,1560,2350,98004
323000.0,2.75,7,2000,1690,98038
727000.0,3.0,9,3150,3150,98075
166000.0,1.0,7,1120,1280,98001
450000.0,1.75,7,1270,2190,98155
400000.0,2.5,7,1510,2390,98072
599000.0,2.5,7,1510,2390,98072
165000.0,1.0,5,1150,1290,98001
229000.0,1.0,6,830,1140,98168
305000.0,1.0,5,900,1470,98155
930000.0,3.25,9,2450,1930,98116
542000.0,2.5,8,1540,2470,98007
214000.0,1.0,6,1020,1600,98010
718000.0,2.5,8,2070,1650,98033
349000.0,2.5,8,1430,1430,98103
305000.0,2.5,7,2030,2290,98031
498000.0,2.5,7,1620,1370,98122
799950.0,3.5,10,4220,2500,98092
737000.0,2.5,9,2300,2300,98052
860000.0,3.25,10,3830,2555,98075
339950.0,2.5,8,1840,2460,98042
249000.0,2.25,7,940,1440,98031
370000.0,1.0,6,910,1620,98126
725000.0,2.0,7,1550,2900,98040
529000.0,2.5,8,1580,1880,98059
310000.0,2.75,7,1310,1540,98198
315000.0,2.25,8,1880,1900,98058
1300000.0,2.5,9,2480,2280,98119
435000.0,2.0,7,2360,1650,98059
350000.0,1.75,7,1300,1970,98056
240000.0,1.0,7,1040,1780,98055
410000.0,2.25,7,1420,1430,98116
430000.0,2.75,7,2290,2270,98059
446000.0,2.5,7,1020,1650,98034
240000.0,1.5,7,1360,1310,98045
595000.0,3.0,8,2320,3210,98027
215150.0,1.0,6,920,920,98042
319950.0,1.0,7,1070,2090,98178
385000.0,2.0,8,1590,1670,98070
280000.0,2.5,8,1600,1790,98042
399950.0,2.5,7,1040,1360,98034
132500.0,1.0,7,1080,1200,98001
399950.0,0.75,7,930,1330,98126
290000.0,1.0,7,850,870,98133
860000.0,2.25,8,1290,1720,98004
3100000.0,4.25,12,5330,3930,98040
245000.0,1.0,7,1400,1530,98178
255000.0,1.5,7,1320,2000,98178
310000.0,3.0,7,2320,2050,98155
299000.0,1.0,7,960,1080,98155
575000.0,2.5,8,2040,2130,98029
284000.0,1.0,7,1080,1850,98133
840000.0,1.75,8,1090,1680,98115
442573.0,1.75,7,1290,1910,98034
560000.0,1.0,8,1140,1350,98115
485000.0,2.0,7,1010,1040,98136
472500.0,1.75,7,1440,1720,98033
1610000.0,2.75,11,4270,3860,98004
808000.0,3.75,7,2860,2170,98105
398000.0,1.75,7,1890,1820,98011
340000.0,2.5,8,2240,2400,98059
380000.0,1.0,6,760,1130,98108
235000.0,1.0,6,780,1330,98168
400000.0,1.5,7,1330,1940,98034
582000.0,2.5,8,1590,2750,98006
209000.0,1.0,6,1070,1130,98168
335000.0,3.0,7,1670,1610,98058
285950.0,1.0,6,710,1100,98146
645000.0,2.25,8,3340,2460,98027
312000.0,1.0,7,1160,1110,98014
663000.0,2.25,7,1580,2220,98075
443950.0,1.75,6,2000,2100,98056
315000.0,2.0,7,1060,1080,98126
302200.0,1.5,7,1730,1510,98058
770000.0,2.5,9,2190,2315,98033
374950.0,1.75,8,1660,1800,98058
330000.0,2.5,9,2210,2440,98023
230000.0,1.0,6,570,1730,98106
967000.0,2.5,9,3100,1240,98115
536500.0,2.5,8,1470,1140,98144
315000.0,4.0,7,2090,1460,98106
626000.0,1.0,7,860,1170,98117
334009.0,2.0,6,1650,1860,98034
429000.0,1.0,7,1010,1410,98107
818000.0,2.5,10,4020,3440,98072
326000.0,2.75,8,2166,2474,98042
310000.0,3.0,7,1100,1640,98106
525000.0,2.0,7,1130,1800,98177
350000.0,2.25,7,2010,1720,98055
936000.0,2.5,10,3330,3150,98074
226000.0,1.0,7,1030,1530,98166
1250000.0,3.5,10,2700,1460,98105
428000.0,1.75,7,1580,2040,98022
329932.0,1.5,7,1100,2330,98133
539000.0,1.5,7,1100,2330,98133
275000.0,1.75,8,1650,2020,98023
590000.0,2.5,9,2660,2330,98045
782000.0,2.5,10,3510,3530,98053
575000.0,2.5,8,2120,1990,98027
509000.0,2.25,7,1780,1780,98133
290000.0,2.5,7,1200,1800,98001
305240.0,1.0,7,1300,1500,98133
555000.0,2.0,8,1680,1850,98126
317000.0,2.0,7,1390,1880,98058
430000.0,2.0,8,1910,1980,98074
850000.0,1.5,7,900,2090,98116
469000.0,2.25,7,1660,1820,98155
327200.0,2.0,6,1440,1430,98168
835000.0,3.0,8,1600,2990,98198
360000.0,2.5,8,2340,2340,98042
372000.0,2.5,8,2070,2010,98178
453000.0,1.0,7,2160,2270,98034
275000.0,1.75,7,1090,1940,98188
475000.0,2.5,7,2040,2040,98133
310000.0,2.75,7,1400,2300,98031
173000.0,2.0,7,1200,1350,98188
313500.0,3.0,6,2240,1780,98045
345000.0,2.5,8,1360,1360,98126
436000.0,1.5,8,1300,1950,98177
244500.0,1.75,6,650,1370,98168
206000.0,1.75,7,1140,1370,98001
890000.0,2.5,9,2930,3590,98052
